CALENDAR_YEAR,LOCATION_ID,LOCATION,RACE,RACE ALONE OR IN COMBINATION,EXPERIENCING_HOMELESSNESS_CNT
2023,CA-507,Marin County CoC,Asian or Asian American,Race Alone,28
2023,CA-507,Marin County CoC,Asian or Asian American,Race Combination,13
2023,CA-507,Marin County CoC,"Black, African American, or African",Race Alone,328
2023,CA-507,Marin County CoC,"Black, African American, or African",Race Combination,73
2023,CA-507,Marin County CoC,Hispanic/Latina/e/o,Race Alone,67
2023,CA-507,Marin County CoC,Hispanic/Latina/e/o,Race Combination,361
2023,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,Race Alone,*
2023,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,Race Combination,13
2023,CA-507,Marin County CoC,White,Race Alone,620
2023,CA-507,Marin County CoC,White,Race Combination,301
2023,CA-507,Marin County CoC,Multiple Race,Race Alone,414
2023,CA-507,Marin County CoC,Multiple Race,Race Combination,414
2023,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,19
2023,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,168
2023,CA-508,Santa Cruz County CoC,Asian or Asian American,Race Alone,*
2023,CA-508,Santa Cruz County CoC,Asian or Asian American,Race Combination,15
2023,CA-508,Santa Cruz County CoC,"Black, African American, or African",Race Alone,58
2023,CA-508,Santa Cruz County CoC,"Black, African American, or African",Race Combination,24
2023,CA-508,Santa Cruz County CoC,Hispanic/Latina/e/o,Race Alone,81
2023,CA-508,Santa Cruz County CoC,Hispanic/Latina/e/o,Race Combination,746
2023,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,Race Alone,*
2023,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,Race Combination,17
2023,CA-508,Santa Cruz County CoC,White,Race Alone,634
2023,CA-508,Santa Cruz County CoC,White,Race Combination,639
2023,CA-508,Santa Cruz County CoC,Multiple Race,Race Alone,789
2023,CA-508,Santa Cruz County CoC,Multiple Race,Race Combination,789
2023,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,124
2023,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,101
2023,CA-509,Mendocino County CoC,Asian or Asian American,Race Alone,*
2023,CA-509,Mendocino County CoC,Asian or Asian American,Race Combination,*
2023,CA-509,Mendocino County CoC,"Black, African American, or African",Race Alone,28
2023,CA-509,Mendocino County CoC,"Black, African American, or African",Race Combination,23
2023,CA-509,Mendocino County CoC,Hispanic/Latina/e/o,Race Alone,14
2023,CA-509,Mendocino County CoC,Hispanic/Latina/e/o,Race Combination,252
2023,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,Race Alone,*
2023,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,Race Combination,11
2023,CA-509,Mendocino County CoC,White,Race Alone,783
2023,CA-509,Mendocino County CoC,White,Race Combination,279
2023,CA-509,Mendocino County CoC,Multiple Race,Race Alone,325
2023,CA-509,Mendocino County CoC,Multiple Race,Race Combination,325
2023,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,74
2023,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,389
2023,CA-510,Stanislaus County CoC,Asian or Asian American,Race Alone,67
2023,CA-510,Stanislaus County CoC,Asian or Asian American,Race Combination,68
2023,CA-510,Stanislaus County CoC,"Black, African American, or African",Race Alone,649
2023,CA-510,Stanislaus County CoC,"Black, African American, or African",Race Combination,286
2023,CA-510,Stanislaus County CoC,Hispanic/Latina/e/o,Race Alone,87
2023,CA-510,Stanislaus County CoC,Hispanic/Latina/e/o,Race Combination,2122
2023,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,Race Alone,48
2023,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,Race Combination,100
2023,CA-510,Stanislaus County CoC,White,Race Alone,2101
2023,CA-510,Stanislaus County CoC,White,Race Combination,2053
2023,CA-510,Stanislaus County CoC,Multiple Race,Race Alone,2381
2023,CA-510,Stanislaus County CoC,Multiple Race,Race Combination,2381
2023,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,70
2023,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,267
2023,CA-511,San Joaquin County CoC,Asian or Asian American,Race Alone,182
2023,CA-511,San Joaquin County CoC,Asian or Asian American,Race Combination,187
2023,CA-511,San Joaquin County CoC,"Black, African American, or African",Race Alone,2452
2023,CA-511,San Joaquin County CoC,"Black, African American, or African",Race Combination,554
2023,CA-511,San Joaquin County CoC,Hispanic/Latina/e/o,Race Alone,119
2023,CA-511,San Joaquin County CoC,Hispanic/Latina/e/o,Race Combination,2785
2023,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,Race Alone,67
2023,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,Race Combination,106
2023,CA-511,San Joaquin County CoC,White,Race Alone,1762
2023,CA-511,San Joaquin County CoC,White,Race Combination,2857
2023,CA-511,San Joaquin County CoC,Multiple Race,Race Alone,3138
2023,CA-511,San Joaquin County CoC,Multiple Race,Race Combination,3138
2023,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,37
2023,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,259
2023,CA-512,San Mateo County CoC,Asian or Asian American,Race Alone,236
2023,CA-512,San Mateo County CoC,Asian or Asian American,Race Combination,61
2023,CA-512,San Mateo County CoC,"Black, African American, or African",Race Alone,822
2023,CA-512,San Mateo County CoC,"Black, African American, or African",Race Combination,133
2023,CA-512,San Mateo County CoC,Hispanic/Latina/e/o,Race Alone,59
2023,CA-512,San Mateo County CoC,Hispanic/Latina/e/o,Race Combination,2007
2023,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,Race Alone,339
2023,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,Race Combination,56
2023,CA-512,San Mateo County CoC,White,Race Alone,1596
2023,CA-512,San Mateo County CoC,White,Race Combination,1800
2023,CA-512,San Mateo County CoC,Multiple Race,Race Alone,2120
2023,CA-512,San Mateo County CoC,Multiple Race,Race Combination,2120
2023,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",Race Alone,71
2023,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",Race Combination,186
2023,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,Race Alone,17
2023,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,Race Combination,11
2023,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",Race Alone,413
2023,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",Race Combination,80
2023,CA-513,"Kings, Tulare Counties CoC",Hispanic/Latina/e/o,Race Alone,63
2023,CA-513,"Kings, Tulare Counties CoC",Hispanic/Latina/e/o,Race Combination,2100
2023,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,Race Alone,17
2023,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,Race Combination,16
2023,CA-513,"Kings, Tulare Counties CoC",White,Race Alone,1213
2023,CA-513,"Kings, Tulare Counties CoC",White,Race Combination,1963
2023,CA-513,"Kings, Tulare Counties CoC",Multiple Race,Race Alone,2160
2023,CA-513,"Kings, Tulare Counties CoC",Multiple Race,Race Combination,2160
2023,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",Race Alone,204
2023,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",Race Combination,417
2023,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,Race Alone,252
2023,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,Race Combination,58
2023,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",Race Alone,1556
2023,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",Race Combination,276
2023,CA-514,"Fresno, Madera Counties CoC",Hispanic/Latina/e/o,Race Alone,288
2023,CA-514,"Fresno, Madera Counties CoC",Hispanic/Latina/e/o,Race Combination,4210
2023,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,Race Alone,44
2023,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,Race Combination,48
2023,CA-514,"Fresno, Madera Counties CoC",White,Race Alone,2317
2023,CA-514,"Fresno, Madera Counties CoC",White,Race Combination,3940
2023,CA-514,"Fresno, Madera Counties CoC",Multiple Race,Race Alone,4424
2023,CA-514,"Fresno, Madera Counties CoC",Multiple Race,Race Combination,4424
2023,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,49
2023,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,118
2023,CA-515,Placer County CoC,Asian or Asian American,Race Alone,26
2023,CA-515,Placer County CoC,Asian or Asian American,Race Combination,29
2023,CA-515,Placer County CoC,"Black, African American, or African",Race Alone,168
2023,CA-515,Placer County CoC,"Black, African American, or African",Race Combination,78
2023,CA-515,Placer County CoC,Hispanic/Latina/e/o,Race Alone,30
2023,CA-515,Placer County CoC,Hispanic/Latina/e/o,Race Combination,375
2023,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,Race Alone,22
2023,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,Race Combination,31
2023,CA-515,Placer County CoC,White,Race Alone,1411
2023,CA-515,Placer County CoC,White,Race Combination,392
2023,CA-515,Placer County CoC,Multiple Race,Race Alone,493
2023,CA-515,Placer County CoC,Multiple Race,Race Combination,493
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",Race Alone,103
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",Race Combination,262
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,Race Alone,17
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,Race Combination,25
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",Race Alone,33
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",Race Combination,47
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Hispanic/Latina/e/o,Race Alone,23
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Hispanic/Latina/e/o,Race Combination,185
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,Race Alone,*
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,Race Combination,18
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,Race Alone,1263
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,Race Combination,404
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Race,Race Alone,450
2023,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Race,Race Combination,450
2023,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,16
2023,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,91
2023,CA-517,Napa County CoC,Asian or Asian American,Race Alone,*
2023,CA-517,Napa County CoC,Asian or Asian American,Race Combination,*
2023,CA-517,Napa County CoC,"Black, African American, or African",Race Alone,50
2023,CA-517,Napa County CoC,"Black, African American, or African",Race Combination,27
2023,CA-517,Napa County CoC,Hispanic/Latina/e/o,Race Alone,29
2023,CA-517,Napa County CoC,Hispanic/Latina/e/o,Race Combination,357
2023,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,Race Alone,*
2023,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,Race Combination,*
2023,CA-517,Napa County CoC,White,Race Alone,425
2023,CA-517,Napa County CoC,White,Race Combination,330
2023,CA-517,Napa County CoC,Multiple Race,Race Alone,391
2023,CA-517,Napa County CoC,Multiple Race,Race Combination,391
2023,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,12
2023,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,63
2023,CA-518,Solano County CoC,Asian or Asian American,Race Alone,27
2023,CA-518,Solano County CoC,Asian or Asian American,Race Combination,23
2023,CA-518,Solano County CoC,"Black, African American, or African",Race Alone,485
2023,CA-518,Solano County CoC,"Black, African American, or African",Race Combination,92
2023,CA-518,Solano County CoC,Hispanic/Latina/e/o,Race Alone,*
2023,CA-518,Solano County CoC,Hispanic/Latina/e/o,Race Combination,200
2023,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,Race Alone,15
2023,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,Race Combination,16
2023,CA-518,Solano County CoC,White,Race Alone,290
2023,CA-518,Solano County CoC,White,Race Combination,217
2023,CA-518,Solano County CoC,Multiple Race,Race Alone,288
2023,CA-518,Solano County CoC,Multiple Race,Race Combination,288
2023,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,130
2023,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,236
2023,CA-519,Butte County CoC,Asian or Asian American,Race Alone,36
2023,CA-519,Butte County CoC,Asian or Asian American,Race Combination,24
2023,CA-519,Butte County CoC,"Black, African American, or African",Race Alone,235
2023,CA-519,Butte County CoC,"Black, African American, or African",Race Combination,169
2023,CA-519,Butte County CoC,Hispanic/Latina/e/o,Race Alone,38
2023,CA-519,Butte County CoC,Hispanic/Latina/e/o,Race Combination,556
2023,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,Race Alone,21
2023,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,Race Combination,38
2023,CA-519,Butte County CoC,White,Race Alone,2352
2023,CA-519,Butte County CoC,White,Race Combination,709
2023,CA-519,Butte County CoC,Multiple Race,Race Alone,820
2023,CA-519,Butte County CoC,Multiple Race,Race Combination,820
2023,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,42
2023,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,131
2023,CA-520,Merced County CoC,Asian or Asian American,Race Alone,53
2023,CA-520,Merced County CoC,Asian or Asian American,Race Combination,24
2023,CA-520,Merced County CoC,"Black, African American, or African",Race Alone,549
2023,CA-520,Merced County CoC,"Black, African American, or African",Race Combination,185
2023,CA-520,Merced County CoC,Hispanic/Latina/e/o,Race Alone,50
2023,CA-520,Merced County CoC,Hispanic/Latina/e/o,Race Combination,1873
2023,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,Race Alone,14
2023,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,Race Combination,30
2023,CA-520,Merced County CoC,White,Race Alone,856
2023,CA-520,Merced County CoC,White,Race Combination,1844
2023,CA-520,Merced County CoC,Multiple Race,Race Alone,1994
2023,CA-520,Merced County CoC,Multiple Race,Race Combination,1994
2023,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",Race Alone,18
2023,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",Race Combination,41
