,AGE,GENDER,VETERAN,INCOME,NIGHTS,substanceabuse,completed,probation,assistancetype,required,AT_RISK_OF_HOMELESSNESS,INCOME_PER_NIGHT,AGE_GROUP
4386,29,Female,No,0,149,0,1,0,tempassistance,1,0,0.0,26-40
4387,33,Female,No,42000,272,0,1,0,tempassistance,1,0,154.41,26-40
4388,33,Female,No,15500,276,0,1,1,tempassistance,1,0,56.16,26-40
4389,60,Male,No,9000,299,0,0,0,tempassistance,1,0,30.1,56-70
4390,53,Male,No,0,172,0,0,0,tempassistance,0,0,0.0,41-55
4391,30,Female,No,15000,47,0,1,0,noassistance,1,0,319.15,26-40
4392,24,Male,No,19000,114,0,1,0,noassistance,1,0,166.67,18-25
4393,53,Female,No,13000,275,1,1,0,noassistance,1,1,47.27,41-55
4394,64,Male,No,30000,304,1,0,0,noassistance,0,0,98.68,56-70
4395,68,Male,No,14000,207,1,0,0,noassistance,1,0,67.63,56-70
4396,26,Male,No,48000,242,0,0,1,permassistance,0,0,198.35,26-40
4397,49,Female,No,25000,301,0,0,0,tempassistance,0,0,83.06,41-55
4398,28,Male,No,38000,196,0,1,0,tempassistance,1,0,193.88,26-40
4399,25,Female,No,0,164,1,0,0,noassistance,1,0,0.0,18-25
4400,50,Male,No,12500,176,0,1,0,tempassistance,1,0,71.02,41-55
4401,40,Female,No,9000,343,0,1,0,noassistance,1,0,26.24,26-40
4402,42,Female,No,23500,271,0,1,1,tempassistance,1,0,86.72,41-55
4403,25,Male,No,41500,110,0,1,0,noassistance,1,0,377.27,18-25
4404,62,Male,No,0,172,1,0,0,permassistance,0,0,0.0,56-70
4405,39,Female,No,0,352,0,1,0,noassistance,0,0,0.0,26-40
4406,21,Male,No,41000,202,0,0,0,tempassistance,1,0,202.97,18-25
4407,57,Male,No,1000,168,0,1,1,tempassistance,1,0,5.95,56-70
4408,20,Male,No,29500,102,0,0,1,noassistance,1,0,289.22,18-25
4409,46,Male,No,21500,86,1,0,0,noassistance,0,0,250.0,41-55
4410,58,Female,No,40000,142,0,0,1,noassistance,1,0,281.69,56-70
4411,46,Male,No,0,337,1,0,0,noassistance,1,0,0.0,41-55
4412,51,Female,No,0,213,0,1,0,noassistance,1,0,0.0,41-55
4413,51,Female,No,22500,51,0,1,1,noassistance,1,1,441.18,41-55
4414,45,Male,No,47000,112,1,1,0,permassistance,1,1,419.64,41-55
4415,30,Male,No,13500,271,1,1,0,tempassistance,1,0,49.82,26-40
4416,32,Male,No,8000,65,0,1,0,tempassistance,1,0,123.08,26-40
4417,40,Male,No,25500,344,0,0,0,noassistance,1,0,74.13,26-40
4418,61,Male,No,46000,183,0,1,0,noassistance,0,0,251.37,56-70
4419,43,Female,Yes,40000,332,0,0,1,noassistance,1,0,120.48,41-55
4420,21,Other,No,50000,10,0,1,0,tempassistance,1,0,5000.0,18-25
4421,43,Female,No,0,234,0,1,0,tempassistance,0,0,0.0,41-55
4422,57,Male,No,0,298,0,0,0,noassistance,0,0,0.0,56-70
4423,26,Male,No,26000,244,1,0,0,tempassistance,1,0,106.56,26-40
4424,22,Male,No,39000,351,0,1,0,noassistance,1,0,111.11,18-25
4425,49,Female,Yes,5500,267,1,1,1,tempassistance,0,1,20.6,41-55
4426,37,Male,No,2500,118,1,1,1,permassistance,1,0,21.19,26-40
4427,67,Male,Yes,37000,144,1,1,0,noassistance,0,0,256.94,56-70
4428,28,Male,No,0,201,1,0,1,tempassistance,1,0,0.0,26-40
4429,32,Female,No,11000,239,1,0,0,tempassistance,0,0,46.03,26-40
4430,49,Male,No,19500,334,1,0,0,noassistance,1,1,58.38,41-55
4431,45,Male,No,23000,246,0,1,0,noassistance,1,0,93.5,41-55
4432,39,Male,No,33500,346,0,0,0,noassistance,0,0,96.82,26-40
4433,58,Male,No,10000,8,1,1,0,noassistance,1,0,1250.0,56-70
4434,34,Female,No,26000,152,0,1,1,tempassistance,1,0,171.05,26-40
4435,43,Female,No,24500,211,0,1,0,tempassistance,1,0,116.11,41-55
4436,61,Female,No,22000,158,1,0,0,permassistance,1,0,139.24,56-70
4437,24,Female,Yes,28000,58,0,0,0,tempassistance,1,1,482.76,18-25
4438,59,Male,No,4000,86,1,1,1,permassistance,1,0,46.51,56-70
4439,43,Female,No,0,55,0,1,1,noassistance,1,0,0.0,41-55
4440,42,Female,No,0,201,0,1,0,tempassistance,1,0,0.0,41-55
4441,27,Female,Yes,2000,122,0,1,0,noassistance,0,1,16.39,26-40
4442,62,Male,Yes,19000,108,1,0,0,tempassistance,1,1,175.93,56-70
4443,36,Female,No,40500,304,0,0,0,tempassistance,1,0,133.22,26-40
4444,28,Female,No,31500,132,1,0,0,permassistance,0,1,238.64,26-40
4445,30,Female,No,37000,198,0,1,0,noassistance,0,0,186.87,26-40
4446,25,Female,No,9500,47,0,0,0,tempassistance,1,0,202.13,18-25
4447,57,Other,Yes,13000,228,0,1,1,noassistance,1,1,57.02,56-70
4448,21,Female,No,12500,245,0,1,0,noassistance,1,1,51.02,18-25
4449,64,Male,No,0,203,0,0,0,tempassistance,1,0,0.0,56-70
4450,48,Other,No,0,261,0,1,0,noassistance,0,0,0.0,41-55
4451,45,Male,No,24500,178,0,1,0,noassistance,1,1,137.64,41-55
4452,28,Other,No,49500,24,0,1,0,noassistance,0,0,2062.5,26-40
4453,60,Male,No,0,175,1,0,0,tempassistance,1,0,0.0,56-70
4454,18,Female,No,0,274,0,0,0,noassistance,1,0,0.0,18-25
4455,66,Male,No,36500,340,0,0,1,noassistance,1,0,107.35,56-70
4456,64,Female,No,3500,261,0,0,0,tempassistance,1,1,13.41,56-70
4457,69,Female,No,39500,286,1,0,0,tempassistance,1,0,138.11,56-70
4458,55,Male,No,31500,1,1,1,1,tempassistance,1,0,31500.0,41-55
4459,41,Male,No,47000,86,1,0,0,tempassistance,1,0,546.51,41-55
4460,64,Male,No,13500,338,0,1,0,tempassistance,1,1,39.94,56-70
4461,48,Male,No,29000,69,1,1,0,permassistance,1,0,420.29,41-55
4462,58,Female,No,17000,31,1,0,1,tempassistance,1,0,548.39,56-70
4463,63,Male,No,27000,198,1,1,0,noassistance,1,0,136.36,56-70
4464,67,Female,No,16000,91,0,1,0,noassistance,1,0,175.82,56-70
4465,43,Female,No,0,349,1,1,0,noassistance,0,0,0.0,41-55
4466,66,Male,No,19500,16,0,0,0,noassistance,0,1,1218.75,56-70
4467,67,Female,Yes,21000,310,0,1,1,tempassistance,0,1,67.74,56-70
4468,22,Male,No,38500,276,0,0,0,permassistance,0,1,139.49,18-25
4469,37,Male,No,33500,338,0,1,0,noassistance,1,0,99.11,26-40
4470,69,Female,No,29000,162,0,1,0,tempassistance,1,0,179.01,56-70
4471,58,Male,No,0,192,0,0,0,tempassistance,1,0,0.0,56-70
4472,28,Male,No,33000,151,1,0,1,tempassistance,1,1,218.54,26-40
4473,50,Female,No,19000,113,0,1,0,tempassistance,1,0,168.14,41-55
4474,67,Female,No,43500,273,0,1,0,tempassistance,1,0,159.34,56-70
4475,55,Male,No,45000,176,0,1,1,tempassistance,1,0,255.68,41-55
4476,44,Female,No,0,149,1,0,1,tempassistance,1,0,0.0,41-55
4477,51,Male,No,39000,178,0,0,0,noassistance,1,0,219.1,41-55
4478,32,Female,No,0,223,0,0,0,tempassistance,0,0,0.0,26-40
4479,49,Male,No,10500,259,1,1,0,noassistance,1,0,40.54,41-55
4480,38,Male,No,21500,273,0,0,0,noassistance,0,0,78.75,26-40
4481,63,Female,No,0,189,0,0,0,noassistance,1,0,0.0,56-70
4482,22,Male,No,34500,306,0,0,1,tempassistance,1,0,112.75,18-25
4483,23,Male,Yes,0,90,0,1,1,noassistance,1,1,0.0,18-25
4484,55,Male,No,0,343,0,1,1,tempassistance,1,0,0.0,41-55
4485,39,Male,No,24000,262,0,1,0,permassistance,0,0,91.6,26-40
4486,35,Male,No,32500,156,1,1,1,noassistance,1,1,208.33,26-40
4487,31,Male,No,45000,200,0,0,0,tempassistance,1,0,225.0,26-40
4488,27,Male,No,32000,55,0,0,0,tempassistance,1,0,581.82,26-40
4489,63,Male,No,29500,254,1,1,0,tempassistance,0,0,116.14,56-70
4490,30,Female,No,12500,173,0,1,1,tempassistance,0,0,72.25,26-40
4491,48,Other,No,0,200,0,0,0,tempassistance,0,0,0.0,41-55
4492,47,Female,No,0,102,0,1,1,noassistance,1,1,0.0,41-55
4493,20,Female,No,21000,285,0,1,1,tempassistance,1,0,73.68,18-25
4494,47,Female,No,30000,151,0,1,0,permassistance,1,1,198.68,41-55
4495,23,Female,No,14000,111,1,1,1,noassistance,1,0,126.13,18-25
4496,46,Female,No,33500,266,0,1,1,noassistance,1,0,125.94,41-55
4497,25,Female,No,20500,91,0,0,0,noassistance,1,0,225.27,18-25
4498,61,Female,No,0,177,1,1,0,noassistance,1,0,0.0,56-70
4499,62,Male,No,0,231,1,1,0,noassistance,1,0,0.0,56-70
4500,60,Female,No,40000,29,0,0,0,noassistance,1,0,1379.31,56-70
4501,61,Female,No,33000,301,1,0,0,tempassistance,1,0,109.63,56-70
4502,50,Female,No,43500,195,0,1,0,noassistance,1,0,223.08,41-55
4503,34,Female,No,0,307,0,0,1,noassistance,1,0,0.0,26-40
4504,65,Female,No,49500,239,0,1,1,noassistance,1,0,207.11,56-70
4505,28,Male,No,1000,357,0,0,0,noassistance,1,0,2.8,26-40
4506,30,Male,Yes,0,267,0,1,0,tempassistance,1,1,0.0,26-40
4507,67,Male,Yes,50000,214,0,1,0,permassistance,1,0,233.64,56-70
4508,28,Male,No,5500,82,0,0,0,noassistance,0,0,67.07,26-40
4509,48,Female,Yes,29500,128,0,0,0,tempassistance,1,1,230.47,41-55
4510,45,Female,No,0,262,0,0,0,noassistance,1,0,0.0,41-55
4511,61,Female,No,24000,67,1,0,0,tempassistance,1,0,358.21,56-70
4512,23,Male,Yes,44500,62,1,0,0,noassistance,0,0,717.74,18-25
4513,58,Female,No,8000,133,0,0,1,noassistance,1,0,60.15,56-70
4514,33,Male,No,29500,137,1,1,0,tempassistance,0,0,215.33,26-40
4515,21,Female,No,0,28,0,1,0,tempassistance,0,0,0.0,18-25
4516,52,Female,No,27000,211,0,0,0,tempassistance,1,0,127.96,41-55
4517,65,Other,No,9000,205,0,0,0,noassistance,1,1,43.9,56-70
4518,43,Male,No,1000,253,0,0,0,noassistance,1,0,3.95,41-55
4519,29,Male,Yes,7500,38,1,1,0,tempassistance,1,1,197.37,26-40
4520,28,Male,No,0,43,1,0,0,tempassistance,1,0,0.0,26-40
4521,54,Male,No,44000,117,0,0,0,noassistance,0,0,376.07,41-55
4522,42,Male,No,12500,190,0,0,0,noassistance,1,0,65.79,41-55
4523,35,Male,No,3000,46,0,1,0,tempassistance,1,0,65.22,26-40
4524,36,Female,No,16000,166,0,1,0,tempassistance,1,0,96.39,26-40
4525,40,Male,No,8000,305,1,1,0,noassistance,1,0,26.23,26-40
4526,55,Male,No,34500,203,0,0,0,noassistance,1,0,169.95,41-55
4527,35,Female,No,48500,233,0,0,0,noassistance,0,0,208.15,26-40
4528,43,Male,No,15000,245,1,0,0,permassistance,1,0,61.22,41-55
4529,23,Male,Yes,41500,209,0,1,1,noassistance,1,0,198.56,18-25
4530,21,Male,No,23000,248,1,0,1,noassistance,1,0,92.74,18-25
4531,61,Female,Yes,0,295,0,0,0,noassistance,0,0,0.0,56-70
4532,68,Female,No,31000,327,0,0,0,tempassistance,0,0,94.8,56-70
4533,46,Male,No,20000,158,0,1,0,tempassistance,1,0,126.58,41-55
4534,51,Male,No,28500,1,0,0,1,tempassistance,1,0,28500.0,41-55
4535,34,Female,Yes,43500,217,1,1,1,noassistance,1,0,200.46,26-40
4536,60,Male,No,15500,249,0,1,0,permassistance,0,0,62.25,56-70
4537,60,Female,No,44000,69,1,0,0,tempassistance,1,0,637.68,56-70
4538,33,Male,Yes,34500,30,0,1,0,noassistance,1,0,1150.0,26-40
4539,19,Female,No,18500,115,1,1,0,tempassistance,1,1,160.87,18-25
4540,51,Female,No,25500,8,1,1,1,tempassistance,1,0,3187.5,41-55
4541,25,Male,No,8000,275,0,0,0,tempassistance,1,0,29.09,18-25
4542,30,Female,No,49000,315,0,0,0,noassistance,1,0,155.56,26-40
4543,59,Female,No,29500,335,1,1,1,noassistance,1,0,88.06,56-70
4544,25,Female,No,0,36,0,0,0,noassistance,1,0,0.0,18-25
4545,47,Female,Yes,8000,311,1,1,0,noassistance,1,0,25.72,41-55
4546,49,Female,No,26500,44,0,1,0,permassistance,1,0,602.27,41-55
4547,53,Other,Yes,0,155,1,1,0,noassistance,0,0,0.0,41-55
4548,64,Male,Yes,0,77,0,0,0,tempassistance,1,0,0.0,56-70
4549,47,Male,No,16000,78,1,1,0,tempassistance,1,0,205.13,41-55
4550,18,Male,No,8500,101,0,1,0,tempassistance,0,0,84.16,18-25
4551,60,Female,No,15000,30,1,1,0,permassistance,0,0,500.0,56-70
4552,56,Female,No,4000,39,0,0,0,tempassistance,1,0,102.56,56-70
4553,34,Female,No,0,239,0,1,1,tempassistance,1,0,0.0,26-40
4554,37,Male,No,31000,13,1,0,0,noassistance,0,0,2384.62,26-40
4555,41,Male,No,20000,122,1,0,0,tempassistance,1,0,163.93,41-55
4556,67,Female,No,500,144,1,1,0,noassistance,0,0,3.47,56-70
4557,39,Female,No,7500,172,0,1,0,permassistance,0,0,43.6,26-40
4558,46,Male,No,24500,247,0,0,0,tempassistance,1,0,99.19,41-55
4559,39,Male,No,0,247,0,1,0,tempassistance,1,0,0.0,26-40
4560,61,Male,No,0,45,0,0,0,tempassistance,1,0,0.0,56-70
4561,26,Female,No,0,253,0,0,0,tempassistance,0,0,0.0,26-40
4562,54,Male,No,38500,291,0,1,0,noassistance,0,0,132.3,41-55
4563,27,Female,No,35000,207,1,0,1,noassistance,1,0,169.08,26-40
4564,53,Male,No,35000,7,0,1,1,tempassistance,1,0,5000.0,41-55
4565,54,Male,Yes,32500,242,1,1,0,tempassistance,1,1,134.3,41-55
4566,45,Male,No,29500,110,0,0,0,noassistance,0,0,268.18,41-55
4567,45,Female,No,17500,114,1,1,0,tempassistance,0,0,153.51,41-55
4568,59,Female,No,28000,307,0,0,1,tempassistance,1,0,91.21,56-70
4569,60,Female,No,0,302,1,1,0,noassistance,1,0,0.0,56-70
4570,38,Female,No,26500,276,0,1,0,noassistance,1,0,96.01,26-40
4571,41,Male,No,36500,96,1,1,0,noassistance,0,1,380.21,41-55
4572,59,Male,No,19000,294,0,0,0,noassistance,1,0,64.63,56-70
4573,57,Female,Yes,10000,189,0,0,0,tempassistance,0,0,52.91,56-70
4574,19,Female,No,5000,360,0,0,0,permassistance,1,0,13.89,18-25
4575,25,Female,Yes,28000,288,0,1,1,tempassistance,1,1,97.22,18-25
4576,65,Male,No,31000,154,1,1,0,noassistance,1,1,201.3,56-70
4577,44,Male,No,42000,58,0,0,0,noassistance,0,0,724.14,41-55
4578,39,Female,No,9000,338,1,0,0,tempassistance,1,0,26.63,26-40
4579,54,Female,No,36000,50,0,1,0,tempassistance,1,0,720.0,41-55
4580,44,Male,No,23000,207,1,0,0,tempassistance,1,0,111.11,41-55
4581,46,Male,No,43000,52,1,0,1,tempassistance,0,0,826.92,41-55
4582,20,Female,No,20500,342,0,1,0,tempassistance,1,0,59.94,18-25
4583,61,Male,No,20000,150,0,0,0,noassistance,1,0,133.33,56-70
4584,30,Male,No,24000,53,0,1,0,noassistance,1,0,452.83,26-40
4585,62,Male,No,34500,213,0,0,0,tempassistance,0,0,161.97,56-70
4586,27,Male,No,48000,66,0,0,0,tempassistance,0,0,727.27,26-40
4587,53,Female,No,0,232,0,0,1,tempassistance,1,0,0.0,41-55
4588,26,Male,No,0,299,0,1,0,tempassistance,0,0,0.0,26-40
4589,44,Female,No,46500,338,0,1,0,tempassistance,1,0,137.57,41-55
4590,51,Female,No,21000,151,0,0,0,noassistance,1,0,139.07,41-55
4591,68,Female,No,26000,205,0,1,0,tempassistance,0,0,126.83,56-70
4592,18,Female,No,18000,320,0,0,0,noassistance,1,1,56.25,18-25
4593,49,Female,Yes,0,255,0,0,0,noassistance,0,1,0.0,41-55
4594,42,Male,Yes,36000,137,0,1,0,noassistance,1,1,262.77,41-55
4595,46,Male,Yes,34500,135,0,1,0,tempassistance,1,1,255.56,41-55
4596,24,Male,No,7000,54,1,1,0,noassistance,1,1,129.63,18-25
4597,66,Female,No,7000,65,0,1,1,permassistance,1,0,107.69,56-70
4598,20,Female,No,40000,2,1,0,0,tempassistance,1,0,20000.0,18-25
4599,37,Male,No,0,132,0,1,0,tempassistance,1,1,0.0,26-40
4600,37,Female,No,43000,334,0,1,0,noassistance,1,1,128.74,26-40
4601,47,Other,No,4000,32,0,0,0,tempassistance,0,0,125.0,41-55
4602,52,Female,No,25000,356,0,0,0,permassistance,1,0,70.22,41-55
4603,52,Male,No,46000,360,1,0,0,tempassistance,0,0,127.78,41-55
4604,66,Female,No,30000,243,0,0,0,tempassistance,1,0,123.46,56-70
4605,56,Male,No,13500,192,1,0,0,tempassistance,1,0,70.31,56-70
4606,44,Male,No,31000,142,0,1,0,tempassistance,1,0,218.31,41-55
4607,43,Male,No,9000,148,0,1,0,noassistance,1,1,60.81,41-55
4608,31,Other,No,5000,89,0,0,0,permassistance,0,0,56.18,26-40
4609,34,Female,No,50000,49,0,1,1,noassistance,0,1,1020.41,26-40
4610,35,Male,Yes,34500,136,0,0,0,noassistance,1,1,253.68,26-40
4611,62,Female,No,28000,191,0,1,1,tempassistance,1,0,146.6,56-70
4612,69,Male,No,10000,149,1,1,0,noassistance,1,0,67.11,56-70
4613,46,Female,No,0,87,1,1,0,noassistance,0,0,0.0,41-55
4614,37,Male,No,0,8,0,1,0,noassistance,0,0,0.0,26-40
4615,44,Male,No,22500,223,0,0,0,noassistance,1,1,100.9,41-55
4616,35,Female,Yes,35500,357,0,1,0,noassistance,1,1,99.44,26-40
4617,21,Female,No,21500,16,0,1,1,tempassistance,1,0,1343.75,18-25
4618,18,Female,No,40500,296,1,1,0,noassistance,0,0,136.82,18-25
4619,67,Male,No,0,106,0,1,0,tempassistance,0,0,0.0,56-70
4620,18,Female,No,10500,283,1,1,0,noassistance,0,1,37.1,18-25
4621,43,Male,Yes,2500,104,1,1,0,tempassistance,1,1,24.04,41-55
4622,62,Male,No,15500,361,0,1,0,noassistance,1,0,42.94,56-70
4623,37,Male,No,0,146,0,1,0,permassistance,1,0,0.0,26-40
4624,69,Male,No,47500,35,0,0,0,noassistance,1,0,1357.14,56-70
4625,40,Female,No,1500,113,0,0,0,noassistance,1,0,13.27,26-40
4626,27,Male,No,45500,308,0,1,0,noassistance,0,1,147.73,26-40
4627,28,Male,No,14500,53,1,0,1,noassistance,1,0,273.58,26-40
4628,58,Other,No,49500,347,0,1,0,tempassistance,1,0,142.65,56-70
4629,58,Male,No,22500,81,1,0,0,noassistance,0,0,277.78,56-70
4630,22,Male,No,46000,104,1,0,0,noassistance,0,0,442.31,18-25
4631,18,Female,No,0,322,1,1,0,noassistance,1,0,0.0,18-25
4632,34,Male,No,34500,242,0,0,0,noassistance,0,0,142.56,26-40
4633,39,Male,Yes,44000,31,1,0,0,tempassistance,0,0,1419.35,26-40
4634,51,Male,Yes,0,317,0,0,0,tempassistance,1,1,0.0,41-55
4635,62,Male,No,0,192,0,1,0,noassistance,1,0,0.0,56-70
4636,58,Female,No,14500,357,1,1,0,noassistance,0,0,40.62,56-70
4637,46,Male,No,46000,361,1,1,0,permassistance,0,0,127.42,41-55
4638,21,Other,No,21500,233,0,0,1,noassistance,1,0,92.27,18-25
4639,22,Female,Yes,20500,98,1,1,0,permassistance,1,0,209.18,18-25
4640,28,Male,No,0,34,0,0,0,noassistance,0,0,0.0,26-40
4641,68,Female,No,0,243,0,0,0,noassistance,0,0,0.0,56-70
4642,38,Male,No,38500,59,0,0,0,tempassistance,1,0,652.54,26-40
4643,52,Female,Yes,0,259,0,0,0,noassistance,1,1,0.0,41-55
4644,29,Male,No,27500,17,0,0,1,noassistance,0,0,1617.65,26-40
4645,43,Female,No,45000,78,0,0,0,permassistance,1,1,576.92,41-55
4646,68,Male,No,1000,206,0,0,1,tempassistance,1,1,4.85,56-70
4647,36,Female,No,29500,302,0,1,0,tempassistance,1,0,97.68,26-40
4648,62,Female,No,0,166,0,0,0,noassistance,1,0,0.0,56-70
4649,24,Male,No,25500,291,0,1,0,tempassistance,1,0,87.63,18-25
4650,64,Female,No,0,112,0,1,0,tempassistance,1,0,0.0,56-70
4651,24,Male,No,33500,317,0,0,0,tempassistance,1,0,105.68,18-25
4652,43,Other,No,6500,353,0,1,0,permassistance,0,0,18.41,41-55
4653,57,Male,No,16500,145,0,1,1,noassistance,1,0,113.79,56-70
4654,22,Male,No,25000,156,0,1,0,noassistance,1,0,160.26,18-25
4655,38,Female,No,0,178,0,1,0,tempassistance,1,0,0.0,26-40
4656,31,Female,No,34000,346,1,1,0,noassistance,1,0,98.27,26-40
4657,21,Male,No,6500,136,0,0,0,noassistance,1,0,47.79,18-25
4658,40,Female,No,29000,315,0,0,0,tempassistance,0,0,92.06,26-40
4659,59,Male,No,0,18,0,1,1,tempassistance,1,0,0.0,56-70
4660,37,Female,No,31000,351,0,1,0,noassistance,1,0,88.32,26-40
4661,32,Male,No,0,155,0,1,0,noassistance,0,0,0.0,26-40
4662,67,Female,No,14500,272,1,1,0,noassistance,1,0,53.31,56-70
4663,69,Male,No,3000,266,0,0,0,tempassistance,1,0,11.28,56-70
4664,62,Female,No,34500,360,0,1,0,noassistance,0,0,95.83,56-70
4665,46,Female,Yes,4000,332,0,1,0,noassistance,0,1,12.05,41-55
4666,25,Male,No,43000,16,0,0,0,noassistance,0,1,2687.5,18-25
4667,58,Female,No,43500,12,1,0,0,noassistance,1,0,3625.0,56-70
4668,65,Male,No,0,75,0,1,0,noassistance,0,0,0.0,56-70
4669,36,Male,No,26000,212,0,1,0,noassistance,0,0,122.64,26-40
4670,65,Female,No,0,179,0,0,0,tempassistance,1,0,0.0,56-70
4671,56,Male,Yes,12000,129,0,0,0,noassistance,1,1,93.02,56-70
4672,63,Female,No,32500,283,0,1,0,tempassistance,1,0,114.84,56-70
4673,45,Male,No,29000,195,0,0,0,noassistance,1,0,148.72,41-55
4674,63,Male,No,27000,268,0,0,1,tempassistance,1,0,100.75,56-70
4675,44,Male,No,5500,30,0,1,0,noassistance,1,0,183.33,41-55
4676,21,Female,Yes,11500,9,0,1,1,tempassistance,1,0,1277.78,18-25
4677,32,Female,No,0,309,1,1,1,noassistance,1,0,0.0,26-40
4678,52,Male,No,32500,310,0,1,0,tempassistance,1,0,104.84,41-55
4679,54,Female,No,19000,165,0,1,0,permassistance,1,0,115.15,41-55
4680,18,Female,No,32000,193,1,1,0,noassistance,1,0,165.8,18-25
4681,20,Male,No,3500,305,0,0,0,noassistance,0,0,11.48,18-25
4682,64,Male,No,8000,260,0,0,1,tempassistance,1,0,30.77,56-70
4683,41,Female,No,8500,192,0,0,0,permassistance,1,0,44.27,41-55
4684,44,Female,No,0,79,0,1,0,tempassistance,1,0,0.0,41-55
4685,57,Female,Yes,9000,179,0,1,1,noassistance,0,1,50.28,56-70
4686,53,Female,No,38000,91,0,1,0,noassistance,1,0,417.58,41-55
4687,51,Female,No,44000,215,0,1,0,noassistance,0,0,204.65,41-55
4688,46,Female,No,20000,79,0,1,0,tempassistance,1,0,253.16,41-55
4689,41,Other,Yes,16000,103,0,1,1,tempassistance,1,0,155.34,41-55
4690,41,Male,No,0,111,1,0,1,noassistance,1,0,0.0,41-55
4691,59,Female,No,42500,314,0,1,1,tempassistance,1,0,135.35,56-70
4692,21,Female,No,0,247,0,1,0,noassistance,1,0,0.0,18-25
4693,20,Male,No,47000,234,0,1,0,permassistance,0,0,200.85,18-25
4694,51,Female,No,18500,82,0,0,0,noassistance,1,0,225.61,41-55
4695,66,Male,No,9000,132,0,1,1,noassistance,1,0,68.18,56-70
4696,40,Male,No,45500,235,0,0,0,tempassistance,0,0,193.62,26-40
4697,69,Male,No,0,278,0,1,0,noassistance,1,0,0.0,56-70
4698,40,Female,No,24000,335,0,1,0,noassistance,1,0,71.64,26-40
4699,62,Male,No,22000,99,1,0,0,tempassistance,1,0,222.22,56-70
4700,22,Male,Yes,1500,38,0,0,0,tempassistance,1,0,39.47,18-25
4701,48,Male,No,14500,161,0,1,0,noassistance,1,0,90.06,41-55
4702,58,Male,No,28500,117,0,1,0,tempassistance,1,0,243.59,56-70
4703,23,Female,No,33000,241,0,1,0,noassistance,1,1,136.93,18-25
4704,54,Female,No,0,26,0,1,0,tempassistance,0,0,0.0,41-55
4705,27,Male,No,46500,136,0,1,0,tempassistance,0,0,341.91,26-40
4706,57,Male,No,0,50,0,0,0,tempassistance,1,1,0.0,56-70
4707,24,Male,No,2500,294,0,1,0,tempassistance,1,0,8.5,18-25
4708,56,Male,No,4000,298,1,1,1,permassistance,1,0,13.42,56-70
4709,55,Female,Yes,0,293,1,1,1,tempassistance,1,1,0.0,41-55
4710,38,Female,No,0,154,0,0,1,noassistance,0,0,0.0,26-40
4711,37,Male,No,49500,220,1,0,0,noassistance,1,1,225.0,26-40
4712,20,Female,No,7500,140,1,0,1,noassistance,0,0,53.57,18-25
4713,68,Male,No,0,49,1,1,0,tempassistance,1,0,0.0,56-70
4714,39,Female,No,0,142,0,0,1,noassistance,1,0,0.0,26-40
4715,64,Male,No,32500,46,1,0,0,tempassistance,1,0,706.52,56-70
4716,21,Male,No,41000,163,0,0,0,permassistance,0,0,251.53,18-25
4717,45,Female,No,4000,285,0,0,0,permassistance,0,0,14.04,41-55
4718,29,Female,No,0,268,1,1,1,tempassistance,1,0,0.0,26-40
4719,55,Male,No,1500,116,1,1,0,noassistance,1,0,12.93,41-55
4720,68,Other,No,0,82,0,1,0,tempassistance,0,0,0.0,56-70
4721,53,Male,No,0,44,1,0,0,noassistance,1,0,0.0,41-55
4722,64,Female,Yes,14500,194,0,0,1,tempassistance,1,1,74.74,56-70
4723,58,Female,No,2000,258,0,1,1,noassistance,1,0,7.75,56-70
4724,22,Female,No,20000,273,0,0,0,noassistance,1,0,73.26,18-25
4725,30,Female,No,3500,274,1,1,0,tempassistance,1,0,12.77,26-40
4726,40,Male,No,46500,278,1,0,0,noassistance,1,0,167.27,26-40
4727,67,Male,No,44500,83,1,0,0,noassistance,1,0,536.14,56-70
4728,47,Female,No,23000,58,0,0,1,noassistance,1,0,396.55,41-55
4729,54,Female,No,10000,53,0,1,0,noassistance,1,0,188.68,41-55
4730,42,Female,No,11500,1,0,0,0,noassistance,1,0,11500.0,41-55
4731,65,Male,No,13500,216,0,1,0,tempassistance,0,0,62.5,56-70
4732,44,Male,No,33000,317,0,1,0,noassistance,0,1,104.1,41-55
4733,68,Male,No,16000,228,0,0,0,permassistance,1,0,70.18,56-70
4734,31,Female,No,41500,254,0,0,0,permassistance,1,0,163.39,26-40
4735,65,Male,No,47000,159,1,1,0,noassistance,1,0,295.6,56-70
4736,64,Female,No,8500,287,0,0,1,tempassistance,1,0,29.62,56-70
4737,53,Female,No,23000,66,1,1,0,tempassistance,0,0,348.48,41-55
4738,56,Male,No,0,309,0,1,0,tempassistance,1,0,0.0,56-70
4739,33,Male,No,500,95,0,0,0,tempassistance,1,0,5.26,26-40
4740,39,Female,No,13500,253,0,0,1,tempassistance,1,0,53.36,26-40
4741,38,Female,No,500,150,0,0,0,noassistance,1,0,3.33,26-40
4742,38,Female,No,42500,23,0,0,0,tempassistance,1,0,1847.83,26-40
4743,25,Female,No,0,244,0,0,0,noassistance,0,0,0.0,18-25
4744,66,Male,No,16000,215,1,1,0,tempassistance,0,0,74.42,56-70
4745,33,Male,No,25500,131,1,1,0,noassistance,1,0,194.66,26-40
4746,48,Female,No,31000,343,0,1,0,noassistance,1,0,90.38,41-55
